"project_name","bug_id","buggy_commit_id","fixed_commit_id","buggy_files","fixed_files","diff_commands","test_file_bug_info","test_file_description"
"pandas","44","96d22d4","50817487ce5b1a2c4896495509e2b53e22fa3212","pandas/core/indexes/base.py;pandas/core/indexes/datetimelike.py;pandas/core/indexes/datetimes.py;pandas/core/indexes/period.py;pandas/core/indexes/timedeltas.py","pandas/core/indexes/base.py;pandas/core/indexes/datetimelike.py;pandas/core/indexes/datetimes.py;pandas/core/indexes/period.py;pandas/core/indexes/timedeltas.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py;diff --git a/pandas/core/indexes/datetimelike.py b/pandas/core/indexes/datetimelike.py;diff --git a/pandas/core/indexes/datetimes.py b/pandas/core/indexes/datetimes.py;diff --git a/pandas/core/indexes/period.py b/pandas/core/indexes/period.py;diff --git a/pandas/core/indexes/timedeltas.py b/pandas/core/indexes/timedeltas.py","pandas/tests/indexes/test_base.py;pandas/tests/indexing/test_loc.py",""
"pandas","162","341043d","640d9e1f5fe8ab64d1f6496b8216c28185e53225","pandas/core/reshape/pivot.py","pandas/core/reshape/pivot.py","diff --git a/pandas/core/reshape/pivot.py b/pandas/core/reshape/pivot.py","pandas/tests/reshape/test_pivot.py",""
"pandas","7","27f365d","64336ff8414f8977ff94adb9a5bc000a3a4ef454","pandas/core/indexes/base.py","pandas/core/indexes/base.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py","pandas/tests/frame/indexing/test_indexing.py",""
"pandas","114","8f0310a","9a222ea0300053ff46da984e3b3f68622ccba9c3","pandas/core/indexes/base.py","pandas/core/indexes/base.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py","pandas/tests/extension/decimal/test_decimal.py",""
"pandas","25","ecc3b2e","73d614403759831814ef7ab83ef1e4aaa645b33a","pandas/core/arrays/datetimes.py","pandas/core/arrays/datetimes.py","diff --git a/pandas/core/arrays/datetimes.py b/pandas/core/arrays/datetimes.py","pandas/tests/indexes/datetimes/test_misc.py",""
"pandas","63","e5c65bf","e1ca66bae38b8026079dfcbe0edad5f278546608","pandas/core/indexing.py","pandas/core/indexing.py","diff --git a/pandas/core/indexing.py b/pandas/core/indexing.py","pandas/tests/indexing/test_scalar.py",""
"pandas","74","9a211aa","839e7f1416148caff518a5b75327a2480a2bbbb4","pandas/core/indexes/timedeltas.py","pandas/core/indexes/timedeltas.py","diff --git a/pandas/core/indexes/timedeltas.py b/pandas/core/indexes/timedeltas.py","pandas/tests/indexes/timedeltas/test_constructors.py",""
"pandas","140","3b19e1d","4375daffeed16531bae3fdaf85324b590d1dcb59","pandas/core/groupby/generic.py","pandas/core/groupby/generic.py","diff --git a/pandas/core/groupby/generic.py b/pandas/core/groupby/generic.py","pandas/tests/groupby/test_apply.py",""
"pandas","113","b164624","8705aad961dd227d38ff93a39697547b98109c9d","pandas/conftest.py;pandas/core/arrays/integer.py","pandas/conftest.py;pandas/core/arrays/integer.py","diff --git a/pandas/conftest.py b/pandas/conftest.py;diff --git a/pandas/core/arrays/integer.py b/pandas/core/arrays/integer.py","pandas/tests/extension/test_integer.py",""
"pandas","62","46a77f6","74dad82827e9b13552df2d6d3fbbeb901821b53f","pandas/core/internals/blocks.py;pandas/io/stata.py","pandas/core/internals/blocks.py;pandas/io/stata.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py;diff --git a/pandas/io/stata.py b/pandas/io/stata.py","pandas/tests/indexing/test_indexing.py",""
"pandas","10","de8ca78","e1ee2b0679e5999c993a787606d30e75faaba7a2","pandas/core/internals/blocks.py","pandas/core/internals/blocks.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py","pandas/tests/series/methods/test_update.py",""
"pandas","110","cceef8e","96bb151fe1a5b812ecab400adcd297d14fd0e0e4","pandas/core/indexes/base.py;pandas/core/indexes/category.py","pandas/core/indexes/base.py;pandas/core/indexes/category.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py;diff --git a/pandas/core/indexes/category.py b/pandas/core/indexes/category.py","pandas/tests/indexing/test_categorical.py",""
"pandas","13","08f9bd2","91150d976ac41bd93a0e6516b2090c534f91aff2","pandas/core/dtypes/missing.py","pandas/core/dtypes/missing.py","diff --git a/pandas/core/dtypes/missing.py b/pandas/core/dtypes/missing.py","pandas/tests/arrays/categorical/test_missing.py",""
"pandas","47","1a5b11d","810a4e5b19616efb503767b4518083c9a59c11e6","pandas/core/frame.py;pandas/core/indexing.py","pandas/core/frame.py;pandas/core/indexing.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py;diff --git a/pandas/core/indexing.py b/pandas/core/indexing.py","pandas/tests/frame/indexing/test_indexing.py;pandas/tests/indexing/test_loc.py",""
"pandas","82","6f395ad","e83a6bddac8c89b144dfe0783594dd332c5b3030","pandas/core/internals/concat.py","pandas/core/internals/concat.py","diff --git a/pandas/core/internals/concat.py b/pandas/core/internals/concat.py","pandas/tests/reshape/merge/test_merge.py",""
"pandas","103","d1f82f7","19578e364fb47ce10dd14174cffc3ecfea1a58cd","pandas/core/groupby/generic.py;pandas/core/groupby/groupby.py","pandas/core/groupby/generic.py;pandas/core/groupby/groupby.py","diff --git a/pandas/core/groupby/generic.py b/pandas/core/groupby/generic.py;diff --git a/pandas/core/groupby/groupby.py b/pandas/core/groupby/groupby.py","pandas/tests/groupby/test_transform.py",""
"pandas","70","a05e6c9","06ef193a5c1957c0a76e3e88bc7b834b38972c39","pandas/core/groupby/groupby.py;pandas/core/groupby/ops.py;pandas/tests/groupby/aggregate/test_aggregate.py;pandas/tests/resample/test_datetime_index.py;pandas/tests/resample/test_timedelta.py","pandas/core/groupby/groupby.py;pandas/core/groupby/ops.py;pandas/tests/groupby/aggregate/test_aggregate.py;pandas/tests/resample/test_datetime_index.py;pandas/tests/resample/test_timedelta.py","diff --git a/pandas/core/groupby/groupby.py b/pandas/core/groupby/groupby.py;diff --git a/pandas/core/groupby/ops.py b/pandas/core/groupby/ops.py;diff --git a/pandas/tests/groupby/aggregate/test_aggregate.py b/pandas/tests/groupby/aggregate/test_aggregate.py;diff --git a/pandas/tests/resample/test_datetime_index.py b/pandas/tests/resample/test_datetime_index.py;diff --git a/pandas/tests/resample/test_timedelta.py b/pandas/tests/resample/test_timedelta.py","pandas/tests/groupby/test_categorical.py",""
"pandas","151","6110608","5a227a410c520ceec2d94369a44e2ab774a40dc3","pandas/core/arrays/numpy_.py","pandas/core/arrays/numpy_.py","diff --git a/pandas/core/arrays/numpy_.py b/pandas/core/arrays/numpy_.py","pandas/tests/arrays/test_numpy.py",""
"pandas","111","28715a7","27836e93dc3c9d55c60282ccb15c88c42a340d87","pandas/core/indexes/base.py;pandas/core/indexes/category.py","pandas/core/indexes/base.py;pandas/core/indexes/category.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py;diff --git a/pandas/core/indexes/category.py b/pandas/core/indexes/category.py","pandas/tests/indexing/test_categorical.py;pandas/tests/indexing/test_floats.py",""
"pandas","123","b6d64d2","17fe9a467581ca39f44c89876ebd0d38b9ca77ea","pandas/core/indexes/base.py;pandas/core/indexes/numeric.py;pandas/core/indexes/range.py","pandas/core/indexes/base.py;pandas/core/indexes/numeric.py;pandas/core/indexes/range.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py;diff --git a/pandas/core/indexes/numeric.py b/pandas/core/indexes/numeric.py;diff --git a/pandas/core/indexes/range.py b/pandas/core/indexes/range.py","pandas/tests/indexes/test_numeric.py;pandas/tests/indexes/test_range.py",""
"pandas","41","1b49f69","d4273353bc512e3b4e79c361b879633f33ec7289","pandas/core/internals/blocks.py","pandas/core/internals/blocks.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py","pandas/tests/indexing/test_iloc.py;pandas/tests/internals/test_internals.py",""
"pandas","152","eb8cce0","f61deb962ac0853595a43ad024c482b018d1792b","pandas/core/series.py","pandas/core/series.py","diff --git a/pandas/core/series.py b/pandas/core/series.py","pandas/tests/series/test_combine_concat.py",""
"pandas","79","38ea154","0b0cd08524e4472eb15835c2b91621dc0a6eeeb0","pandas/core/groupby/grouper.py;pandas/core/indexes/datetimes.py;pandas/core/indexes/multi.py;pandas/core/series.py","pandas/core/groupby/grouper.py;pandas/core/indexes/datetimes.py;pandas/core/indexes/multi.py;pandas/core/series.py","diff --git a/pandas/core/groupby/grouper.py b/pandas/core/groupby/grouper.py;diff --git a/pandas/core/indexes/datetimes.py b/pandas/core/indexes/datetimes.py;diff --git a/pandas/core/indexes/multi.py b/pandas/core/indexes/multi.py;diff --git a/pandas/core/series.py b/pandas/core/series.py","pandas/tests/indexes/datetimes/test_indexing.py",""
"pandas","85","f1aaf62","29edd119d31a9ee7d4f89e8c1dc8af96f0c19dce","pandas/core/indexes/multi.py","pandas/core/indexes/multi.py","diff --git a/pandas/core/indexes/multi.py b/pandas/core/indexes/multi.py","pandas/tests/groupby/test_apply.py",""
"pandas","159","e55b698","62ab439b168d972546e06d329916c6be7ddd1288","pandas/core/frame.py","pandas/core/frame.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py","pandas/tests/arithmetic/test_numeric.py",""
"pandas","99","2b1b3da","b8043724c48890e86fda0265ad5b6ac3d31f1940","pandas/core/tools/datetimes.py","pandas/core/tools/datetimes.py","diff --git a/pandas/core/tools/datetimes.py b/pandas/core/tools/datetimes.py","pandas/tests/indexes/datetimes/test_tools.py",""
"pandas","158","a76df79","b1c871ce4b5e76b3cffe1ebd4216d36379872352","pandas/core/series.py","pandas/core/series.py","diff --git a/pandas/core/series.py b/pandas/core/series.py","pandas/tests/series/test_alter_axes.py",""
"pandas","105","7e6125a","cb5f9d1ff407f5ccef7c717e0c23bbd6ed96cf5f","pandas/core/frame.py;pandas/core/generic.py;pandas/tests/arithmetic/conftest.py;pandas/tests/extension/base/reshaping.py;pandas/tests/extension/json/test_json.py;pandas/tests/extension/test_numpy.py","pandas/core/frame.py;pandas/core/generic.py;pandas/tests/arithmetic/conftest.py;pandas/tests/extension/base/reshaping.py;pandas/tests/extension/json/test_json.py;pandas/tests/extension/test_numpy.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py;diff --git a/pandas/core/generic.py b/pandas/core/generic.py;diff --git a/pandas/tests/arithmetic/conftest.py b/pandas/tests/arithmetic/conftest.py;diff --git a/pandas/tests/extension/base/reshaping.py b/pandas/tests/extension/base/reshaping.py;diff --git a/pandas/tests/extension/json/test_json.py b/pandas/tests/extension/json/test_json.py;diff --git a/pandas/tests/extension/test_numpy.py b/pandas/tests/extension/test_numpy.py","pandas/tests/arithmetic/test_period.py",""
"pandas","42","b3a0fe4","05780a760400e42ce1b00200dd8204ae4f94044a","pandas/_testing.py","pandas/_testing.py","diff --git a/pandas/_testing.py b/pandas/_testing.py","pandas/tests/util/test_assert_frame_equal.py;pandas/tests/util/test_assert_series_equal.py",""
"pandas","19","17dc6b0","c6a1638bcd99df677a8f76f036c0b30027eb243c","pandas/core/indexing.py","pandas/core/indexing.py","diff --git a/pandas/core/indexing.py b/pandas/core/indexing.py","pandas/tests/indexing/multiindex/test_loc.py;pandas/tests/indexing/multiindex/test_slice.py;pandas/tests/series/indexing/test_getitem.py",""
"pandas","109","8b39de1","68b3eb4f5a7fbc223accbbeddbf03ec8ea31af00","pandas/core/arrays/categorical.py","pandas/core/arrays/categorical.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py","pandas/tests/arrays/categorical/test_analytics.py",""
"pandas","161","a818281","ca5198a6daa7757e398112a17ccadc9e7d078d96","pandas/core/arrays/categorical.py","pandas/core/arrays/categorical.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py","pandas/tests/series/test_missing.py",""
"pandas","160","489d1ff","fb62fcf91c874e9c24fa83693c4e6e613f35f864","pandas/core/computation/expressions.py","pandas/core/computation/expressions.py","diff --git a/pandas/core/computation/expressions.py b/pandas/core/computation/expressions.py","pandas/tests/test_expressions.py",""
"pandas","138","3dcbec5","c59c2df94e5563819a824f49fa6f55636bdb4445","pandas/core/reshape/tile.py;pandas/tests/reshape/test_cut.py","pandas/core/reshape/tile.py;pandas/tests/reshape/test_cut.py","diff --git a/pandas/core/reshape/tile.py b/pandas/core/reshape/tile.py;diff --git a/pandas/tests/reshape/test_cut.py b/pandas/tests/reshape/test_cut.py","pandas/tests/reshape/test_qcut.py",""
"pandas","54","25443f0","00e8e4ab0c5e4c7bfb3e356e660d9f088d4a82a4","pandas/core/dtypes/dtypes.py;pandas/tests/indexes/common.py","pandas/core/dtypes/dtypes.py;pandas/tests/indexes/common.py","diff --git a/pandas/core/dtypes/dtypes.py b/pandas/core/dtypes/dtypes.py;diff --git a/pandas/tests/indexes/common.py b/pandas/tests/indexes/common.py","pandas/tests/dtypes/test_dtypes.py",""
"pandas","107","47ac4b3","fa4949f27ccfbc255bb8dbcd5ec5464b8663f1d2","pandas/core/frame.py","pandas/core/frame.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py","pandas/tests/frame/test_combine_concat.py",""
"pandas","9","c557ab5","ebb727e5cd8865a7f5d6cfb4b22d3278b6bf5e6b","pandas/core/arrays/categorical.py;pandas/core/indexes/category.py","pandas/core/arrays/categorical.py;pandas/core/indexes/category.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py;diff --git a/pandas/core/indexes/category.py b/pandas/core/indexes/category.py","pandas/tests/indexes/categorical/test_indexing.py",""
"pandas","50","ebf9668","821aa25c9039e72da9a7b236cf2f9e7d549cbb7b","pandas/core/arrays/categorical.py","pandas/core/arrays/categorical.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py","pandas/tests/extension/test_categorical.py",""
"pandas","21","4071c3b","56d0934092b8296c90f940c56fce3b731e0de81b","pandas/core/series.py","pandas/core/series.py","diff --git a/pandas/core/series.py b/pandas/core/series.py","pandas/tests/series/indexing/test_boolean.py;pandas/tests/series/indexing/test_getitem.py",""
"pandas","106","114d552","e46026ff4669a30192b91e362ce8cdcbc9693870","pandas/core/indexes/base.py","pandas/core/indexes/base.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py","pandas/tests/indexes/multi/test_drop.py",""
"pandas","108","20e4c18","53a0dfd41a65a33dd7b0963734b24c749212e625","pandas/core/dtypes/cast.py","pandas/core/dtypes/cast.py","diff --git a/pandas/core/dtypes/cast.py b/pandas/core/dtypes/cast.py","pandas/tests/dtypes/cast/test_infer_dtype.py",""
"pandas","30","60d6f28","d857cd12b3ae11be788ba96015383a5b7464ecc9","pandas/io/json/_json.py","pandas/io/json/_json.py","diff --git a/pandas/io/json/_json.py b/pandas/io/json/_json.py","pandas/tests/io/json/test_pandas.py",""
"pandas","15","f3fdab3","71d610596ed128055614eb660f13c88168bfe22f","pandas/core/arrays/datetimelike.py;pandas/tests/indexes/timedeltas/test_timedelta.py","pandas/core/arrays/datetimelike.py;pandas/tests/indexes/timedeltas/test_timedelta.py","diff --git a/pandas/core/arrays/datetimelike.py b/pandas/core/arrays/datetimelike.py;diff --git a/pandas/tests/indexes/timedeltas/test_timedelta.py b/pandas/tests/indexes/timedeltas/test_timedelta.py","pandas/tests/indexes/datetimes/test_datetime.py",""
"pandas","51","4800ab4","ea1d8fadb95fbc7cafe036274006228400817fd4","pandas/core/indexes/category.py","pandas/core/indexes/category.py","diff --git a/pandas/core/indexes/category.py b/pandas/core/indexes/category.py","pandas/tests/reshape/merge/test_merge.py",""
"pandas","95","036dc88","c99dfea33612f44e97c2365f78c0ca6d5754a1bc","pandas/core/arrays/period.py","pandas/core/arrays/period.py","diff --git a/pandas/core/arrays/period.py b/pandas/core/arrays/period.py","pandas/tests/arithmetic/test_period.py",""
"pandas","55","6ab00bc","628dfba239865adc09c94108b288bcb60c619950","pandas/core/generic.py;pandas/core/indexing.py","pandas/core/generic.py;pandas/core/indexing.py","diff --git a/pandas/core/generic.py b/pandas/core/generic.py;diff --git a/pandas/core/indexing.py b/pandas/core/indexing.py","pandas/tests/indexing/test_iloc.py",""
"pandas","136","3954fa7","6241b9d3b3b8fd688cf32e45539719f1b9ec25c1","pandas/core/reshape/merge.py","pandas/core/reshape/merge.py","diff --git a/pandas/core/reshape/merge.py b/pandas/core/reshape/merge.py","pandas/tests/reshape/merge/test_merge_asof.py",""
"pandas","32","467e1c2","c82cb179affed1c1136431ce39e4c66f4f3a65c0","pandas/io/sas/sas_xport.py","pandas/io/sas/sas_xport.py","diff --git a/pandas/io/sas/sas_xport.py b/pandas/io/sas/sas_xport.py","pandas/tests/io/sas/test_xport.py",""
"pandas","130","7adc14a","8efc717e4652e1e4bfbc4455da1d40eb676eed91","pandas/core/groupby/ops.py","pandas/core/groupby/ops.py","diff --git a/pandas/core/groupby/ops.py b/pandas/core/groupby/ops.py","pandas/tests/groupby/test_value_counts.py",""
"pandas","77","667bb37","daef69c1366e31c3c49aea6f2e55f577d0c832fd","pandas/core/ops/array_ops.py","pandas/core/ops/array_ops.py","diff --git a/pandas/core/ops/array_ops.py b/pandas/core/ops/array_ops.py","pandas/tests/arithmetic/test_array_ops.py",""
"pandas","102","efaadd5","765d8db7eef1befef33f4c99d3e206d26e8444c8","pandas/core/internals/construction.py","pandas/core/internals/construction.py","diff --git a/pandas/core/internals/construction.py b/pandas/core/internals/construction.py","pandas/tests/frame/test_constructors.py",""
"pandas","11","1c88e6a","b7f061c3d24df943e16918ad3932e767f5639a38","pandas/core/reshape/concat.py","pandas/core/reshape/concat.py","diff --git a/pandas/core/reshape/concat.py b/pandas/core/reshape/concat.py","pandas/tests/reshape/test_concat.py",""
"pandas","6","21a10d1","8cd8ed3657e52ad9f67e17b7f5c20f7340ab6a2c","pandas/core/groupby/grouper.py","pandas/core/groupby/grouper.py","diff --git a/pandas/core/groupby/grouper.py b/pandas/core/groupby/grouper.py","pandas/tests/groupby/test_size.py",""
"pandas","125","e639af2","fb08ceeeeba2ba62f92b47d424b3ae83c20ed9db","pandas/core/arrays/categorical.py;pandas/core/internals/blocks.py","pandas/core/arrays/categorical.py;pandas/core/internals/blocks.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py;diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py","pandas/tests/arrays/categorical/test_algos.py;pandas/tests/frame/test_replace.py",""
"pandas","65","2f70e41","2f9a44635bd8d468cf008f2855ce2dcfb9e90586","pandas/io/common.py;pandas/io/parsers.py","pandas/io/common.py;pandas/io/parsers.py","diff --git a/pandas/io/common.py b/pandas/io/common.py;diff --git a/pandas/io/parsers.py b/pandas/io/parsers.py","pandas/tests/io/parser/test_encoding.py",""
"pandas","122","07e6b9d","30059081e946a2020d08d49bf4fa7b771d10089a","pandas/core/internals/managers.py","pandas/core/internals/managers.py","diff --git a/pandas/core/internals/managers.py b/pandas/core/internals/managers.py","pandas/tests/internals/test_internals.py",""
"pandas","35","a7dd3ea","f10ec595eccaf86a9f52fe9683e1181a51ba675b","pandas/core/indexes/period.py","pandas/core/indexes/period.py","diff --git a/pandas/core/indexes/period.py b/pandas/core/indexes/period.py","pandas/tests/indexes/multi/test_get_level_values.py",""
"pandas","101","765d8db","27b713ba677869893552cbeff6bc98a5dd231950","pandas/core/dtypes/cast.py","pandas/core/dtypes/cast.py","diff --git a/pandas/core/dtypes/cast.py b/pandas/core/dtypes/cast.py","pandas/tests/dtypes/test_common.py",""
"pandas","33","03dacc1","89d8aba76a2bb930e520590d145e3d67b2046e39","pandas/core/arrays/integer.py","pandas/core/arrays/integer.py","diff --git a/pandas/core/arrays/integer.py b/pandas/core/arrays/integer.py","pandas/tests/arrays/integer/test_function.py",""
"pandas","88","698920f","586bcb16023ae870b0ad7769f6d9077903705486","pandas/core/reshape/pivot.py","pandas/core/reshape/pivot.py","diff --git a/pandas/core/reshape/pivot.py b/pandas/core/reshape/pivot.py","pandas/tests/reshape/test_pivot.py",""
"pandas","153","ae22b80","0c0a0cfbadcf01864d499599712edc9022eea12e","pandas/core/internals/blocks.py","pandas/core/internals/blocks.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py","pandas/tests/io/formats/test_to_csv.py",""
"pandas","119","3f69d62","e0bd4d5dd07cc481cb52de3cf3c7bf199cb2df07","pandas/core/reshape/pivot.py","pandas/core/reshape/pivot.py","diff --git a/pandas/core/reshape/pivot.py b/pandas/core/reshape/pivot.py","pandas/tests/reshape/test_pivot.py",""
"pandas","17","1e5ff23","afb04645b5b3361814f7d00ef68ce8d68e19ddb8","pandas/core/arrays/datetimelike.py;pandas/tests/indexing/test_coercion.py;pandas/tests/indexing/test_partial.py","pandas/core/arrays/datetimelike.py;pandas/tests/indexing/test_coercion.py;pandas/tests/indexing/test_partial.py","diff --git a/pandas/core/arrays/datetimelike.py b/pandas/core/arrays/datetimelike.py;diff --git a/pandas/tests/indexing/test_coercion.py b/pandas/tests/indexing/test_coercion.py;diff --git a/pandas/tests/indexing/test_partial.py b/pandas/tests/indexing/test_partial.py","pandas/tests/indexes/datetimes/test_insert.py",""
"pandas","116","9333e3d","c4fa6a52f7737aecda08f6b0f2d6c27476298ae1","pandas/core/reshape/merge.py","pandas/core/reshape/merge.py","diff --git a/pandas/core/reshape/merge.py b/pandas/core/reshape/merge.py","pandas/tests/reshape/merge/test_merge_asof.py",""
"pandas","100","8806ed7","2b1b3da4c68fdaf9637d12706c5ba3de1a9b20de","pandas/core/generic.py","pandas/core/generic.py","diff --git a/pandas/core/generic.py b/pandas/core/generic.py","pandas/tests/frame/methods/test_pct_change.py",""
"pandas","66","f5409cb","d84f9eb32aea33a8f790e8e365cf226eddd5c7a7","pandas/core/generic.py;pandas/core/internals/managers.py","pandas/core/generic.py;pandas/core/internals/managers.py","diff --git a/pandas/core/generic.py b/pandas/core/generic.py;diff --git a/pandas/core/internals/managers.py b/pandas/core/internals/managers.py","pandas/tests/series/indexing/test_xs.py",""
"pandas","57","267d2d8","84444538a88721c5ee74de8836b716d3c1adc4b8","pandas/_testing.py;pandas/core/arrays/categorical.py","pandas/_testing.py;pandas/core/arrays/categorical.py","diff --git a/pandas/_testing.py b/pandas/_testing.py;diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py","pandas/tests/arrays/categorical/test_replace.py",""
"pandas","163","61819ab","f669f94a186ea444cc771985a915e90eecf218a9","pandas/core/window.py","pandas/core/window.py","diff --git a/pandas/core/window.py b/pandas/core/window.py","pandas/tests/window/test_rolling.py",""
"pandas","121","ad4c4d5","958756af5cb40658e975a70d29089b68aea93040","pandas/core/internals/blocks.py;pandas/core/internals/managers.py","pandas/core/internals/blocks.py;pandas/core/internals/managers.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py;diff --git a/pandas/core/internals/managers.py b/pandas/core/internals/managers.py","pandas/tests/frame/test_replace.py",""
"pandas","75","2038d7a","9a211aae9f710db23c9113aea0251e2758904755","pandas/core/indexes/period.py","pandas/core/indexes/period.py","diff --git a/pandas/core/indexes/period.py b/pandas/core/indexes/period.py","pandas/tests/indexes/period/test_indexing.py",""
"pandas","143","c13c13b","df918becf698741861da0e9b7e810d477b0eb194","pandas/core/indexes/range.py","pandas/core/indexes/range.py","diff --git a/pandas/core/indexes/range.py b/pandas/core/indexes/range.py","pandas/tests/frame/test_indexing.py;pandas/tests/indexes/test_range.py",""
"pandas","145","3bd222d","f08a1e62e31fc11e7e5bd7bec72b7e6d86473423","pandas/core/ops/__init__.py","pandas/core/ops/__init__.py","diff --git a/pandas/core/ops/__init__.py b/pandas/core/ops/__init__.py","pandas/tests/frame/test_arithmetic.py",""
"pandas","112","ebbe2a2","8a354b7630f74739212725c38cbaa9b069191a88","pandas/core/indexes/interval.py;pandas/tests/indexes/interval/test_indexing.py","pandas/core/indexes/interval.py;pandas/tests/indexes/interval/test_indexing.py","diff --git a/pandas/core/indexes/interval.py b/pandas/core/indexes/interval.py;diff --git a/pandas/tests/indexes/interval/test_indexing.py b/pandas/tests/indexes/interval/test_indexing.py","pandas/tests/frame/test_analytics.py",""
"pandas","28","40fd73a","ef9b9387c88cf12b20dd8656dfedfc236e0f3352","pandas/core/strings.py","pandas/core/strings.py","diff --git a/pandas/core/strings.py b/pandas/core/strings.py","pandas/tests/test_strings.py",""
"pandas","154","3f5b5c4","e0c63b4cfaa821dfe310f4a8a1f84929ced5f5bd","pandas/core/groupby/groupby.py","pandas/core/groupby/groupby.py","diff --git a/pandas/core/groupby/groupby.py b/pandas/core/groupby/groupby.py","pandas/tests/groupby/test_groupby.py",""
"pandas","146","5ebb1e4","74cba561ece511e24abb5145225bf98a929ca6c9","pandas/core/dtypes/missing.py;pandas/core/indexes/base.py","pandas/core/dtypes/missing.py;pandas/core/indexes/base.py","diff --git a/pandas/core/dtypes/missing.py b/pandas/core/dtypes/missing.py;diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py","pandas/tests/dtypes/test_missing.py",""
"pandas","64","31c1856","d0c84ce57d23a409169daf7232ec7681e42363fe","pandas/io/formats/excel.py","pandas/io/formats/excel.py","diff --git a/pandas/io/formats/excel.py b/pandas/io/formats/excel.py","pandas/tests/io/excel/test_writers.py",""
"pandas","20","ea09d50","92afd5c2c08216e4e9c80eb6b92b1660f91846e0","pandas/tseries/offsets.py","pandas/tseries/offsets.py","diff --git a/pandas/tseries/offsets.py b/pandas/tseries/offsets.py","pandas/tests/tseries/offsets/test_yqm_offsets.py",""
"pandas","90","a474a01","1c3d64bae7c07b5ae1be337e0ebd751385b7ce27","pandas/_testing.py;pandas/io/pickle.py","pandas/_testing.py;pandas/io/pickle.py","diff --git a/pandas/_testing.py b/pandas/_testing.py;diff --git a/pandas/io/pickle.py b/pandas/io/pickle.py","pandas/tests/io/test_pickle.py",""
"pandas","37","c69f7d8","845c50c9e2ce611c773422ae9db7097fc3e5fba5","pandas/core/arrays/string_.py","pandas/core/arrays/string_.py","diff --git a/pandas/core/arrays/string_.py b/pandas/core/arrays/string_.py","pandas/tests/arrays/string_/test_string.py",""
"pandas","27","6658d89","13dc13f12c0fca943979cde065b7484bb0e40d66","pandas/core/arrays/datetimes.py","pandas/core/arrays/datetimes.py","diff --git a/pandas/core/arrays/datetimes.py b/pandas/core/arrays/datetimes.py","pandas/tests/indexes/datetimes/test_to_period.py",""
"pandas","56","9e69040","dafec63f2e138d0451dae5b37edea2e83f9adc8a","pandas/core/frame.py","pandas/core/frame.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py","pandas/tests/indexing/test_scalar.py",""
"pandas","78","f5aa542","bd6b395a1e8fb7d099fa17a0e24f8fe3b628822c","pandas/core/frame.py","pandas/core/frame.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py","pandas/tests/frame/test_subclass.py",""
"pandas","132","221c8a7","bd8f07fb29d2ac819f4c8e8e1b8e6d40f8b0f40c","pandas/core/nanops.py;pandas/core/series.py","pandas/core/nanops.py;pandas/core/series.py","diff --git a/pandas/core/nanops.py b/pandas/core/nanops.py;diff --git a/pandas/core/series.py b/pandas/core/series.py","pandas/tests/reductions/test_reductions.py",""
"pandas","45","74c5306","74f6579941fbe71cf7c033f53977047ac872e469","pandas/core/construction.py","pandas/core/construction.py","diff --git a/pandas/core/construction.py b/pandas/core/construction.py","pandas/tests/frame/test_constructors.py",""
"pandas","76","4da554f","47922d3b00edfc264f73b1484589734bbd077c11","pandas/io/json/_json.py","pandas/io/json/_json.py","diff --git a/pandas/io/json/_json.py b/pandas/io/json/_json.py","pandas/tests/io/json/test_pandas.py",""
